대여소 그룹,대여소명,대여일자,대여건수
성북구, 정릉꿈에그린1단지 201동 앞,201708,122
영등포구, IFC몰,201708,1363
성북구, 고려사대부속중고 정문,201708,255
중랑구, 금란주차장 앞,201708,240
성북구, 고려사대부속중고 건너편 ,201708,198
성북구, 길음역 3번출구 뒤,201708,111
성북구, 종암사거리 분수대,201708,636
성북구, 래미안라센트아파트 103동 앞,201708,216
중랑구, 중화빌딩 앞 (동부시장),201708,887
성북구, 월곡역 입구 육교 밑,201708,459
중랑구, 망우역 1번출구,201708,799
중랑구, 망우청소년수련관,201708,113
영등포구, 여의도역 4번출구 옆,201708,1842
중랑구, 먹골역 6번출구 앞,201708,363
성북구, 상월곡역 4번출구,201708,172
성북구, 상월곡역 1번출구,201708,175
중랑구, 면목 대원칸타빌아파트,201708,153
성북구, 상월곡역 3번출구,201708,188
중랑구, 면목초등학교,201708,290
중랑구, 봉화산역 5번출구 뒤,201708,236
성북구, 석계역 5번출구 건너편,201708,335
성북구, 석관초등학교 앞,201708,314
영등포구, 여의도역 1번출구 옆,201708,1540
성북구, 석관동주민센터 앞,201708,122
중랑구, 새솔초등학교,201708,105
중랑구, 신내능말공원,201708,263
중랑구, 신내어울공원 앞,201708,209
중랑구, 신내역 4번출구,201708,34
중랑구, 신내우디안아파트 1단지,201708,65
중랑구, 양원역 2번출구,201708,53
중랑구, 용마문화복지센터,201708,234
영등포구, KT앞,201708,1406
중랑구, 면목도시개발아파트 1동 앞,201708,129
중랑구, 홈플러스 면목동점,201708,234
중랑구, 능산삼거리,201708,98
중랑구, 늘푸른공원 앞,201708,251
중랑구, 홈플러스 신내점 앞,201708,416
성북구, 종암 농협지점 앞,201708,226
중랑구, 동일로 지하차도,201708,363
마포구, 합정역 1번출구 앞,201708,1426
영등포구, 금융감독원 앞,201708,916
노원구, 석계역 문화광장 내 자전거 보관소,201708,775
노원구, 태릉입구역 3번출구 ,201708,765
노원구, 화랑대역 2번출구 앞,201708,786
노원구, 과기대 입구(우),201708,862
노원구, 하계2동 공항버스정류장 옆,201708,680
